{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '林俊杰圣所2.0世界巡回演唱会歌单', 'song_url': 'https://music.163.com/playlist?id=2596158789', 'author': 'Wait-Monster', 'author_home_page': 'https://music.163.com/playlist?id=2596158789', 'click': '46万'}
{'title': '精选\xa0|\xa0小众音乐中的现代诗', 'song_url': 'https://music.163.com/playlist?id=2516114667', 'author': '岛与陆_张良成', 'author_home_page': 'https://music.163.com/playlist?id=2516114667', 'click': '44万'}
{'title': '萝莉音 中文 软妹 萌音 小清新', 'song_url': 'https://music.163.com/playlist?id=2270734304', 'author': '联就是萌萌哒', 'author_home_page': 'https://music.163.com/playlist?id=2270734304', 'click': '43万'}
{'title': '云云众声—郑云龙×阿云嘎', 'song_url': 'https://music.163.com/playlist?id=2512567020', 'author': '小楱祐', 'author_home_page': 'https://music.163.com/playlist?id=2512567020', 'click': '41万'}
{'title': '耽美小说同人曲〖priest，淮上，西子绪……', 'song_url': 'https://music.163.com/playlist?id=2339506836', 'author': '肆嵘', 'author_home_page': 'https://music.163.com/playlist?id=2339506836', 'click': '41万'}
{'title': '丧丧就好..', 'song_url': 'https://music.163.com/playlist?id=2411114467', 'author': '盛开的红花在各个角落', 'author_home_page': 'https://music.163.com/playlist?id=2411114467', 'click': '77万'}
{'title': 'TA们的歌经典难忘', 'song_url': 'https://music.163.com/playlist?id=2313588478', 'author': 'LoveRadio1037', 'author_home_page': 'https://music.163.com/playlist?id=2313588478', 'click': '76万'}
{'title': '破镜重圆只会是重蹈覆辙', 'song_url': 'https://music.163.com/playlist?id=2149007695', 'author': '我仍然很差劲啊', 'author_home_page': 'https://music.163.com/playlist?id=2149007695', 'click': '75万'}
{'title': '精选（顶级DJ车载劲爆舞曲）-持续更新', 'song_url': 'https://music.163.com/playlist?id=2459460871', 'author': '凉何丶', 'author_home_page': 'https://music.163.com/playlist?id=2459460871', 'click': '73万'}
{'title': '酷到没盆友（说唱）', 'song_url': 'https://music.163.com/playlist?id=2357570314', 'author': '女污大大i', 'author_home_page': 'https://music.163.com/playlist?id=2357570314', 'click': '68万'}
{'title': '乐华七子NEXT歌曲', 'song_url': 'https://music.163.com/playlist?id=2176607344', 'author': '崔小胖1706', 'author_home_page': 'https://music.163.com/playlist?id=2176607344', 'click': '67万'}
{'title': '一首林宥嘉一首苏打绿', 'song_url': 'https://music.163.com/playlist?id=2121683105', 'author': '天天想你Cc', 'author_home_page': 'https://music.163.com/playlist?id=2121683105', 'click': '65万'}
{'title': '『男女双声道&耳机控』找见第二个世界…', 'song_url': 'https://music.163.com/playlist?id=2474161703', 'author': '不正经的世界', 'author_home_page': 'https://music.163.com/playlist?id=2474161703', 'click': '63万'}
{'title': '说唱 别急甜甜的恋爱马上就轮到你了哦', 'song_url': 'https://music.163.com/playlist?id=2303788974', 'author': '_____crush______', 'author_home_page': 'https://music.163.com/playlist?id=2303788974', 'click': '60万'}
{'title': '『国漫』不跳op!不跳ed!｜国漫原声合辑', 'song_url': 'https://music.163.com/playlist?id=2202158393', 'author': '酒间半夏', 'author_home_page': 'https://music.163.com/playlist?id=2202158393', 'click': '60万'}
{'title': '「古风控」那缕传世的轻烟薄雾', 'song_url': 'https://music.163.com/playlist?id=2456265947', 'author': '画船吹风听雨眠', 'author_home_page': 'https://music.163.com/playlist?id=2456265947', 'click': '59万'}
{'title': '万人大合唱泪目时刻❤', 'song_url': 'https://music.163.com/playlist?id=2306874028', 'author': '是佳-1987', 'author_home_page': 'https://music.163.com/playlist?id=2306874028', 'click': '60万'}
{'title': '耳帝2018年度50首华语歌曲推荐', 'song_url': 'https://music.163.com/playlist?id=2565068736', 'author': '宇宙电报机', 'author_home_page': 'https://music.163.com/playlist?id=2565068736', 'click': '57万'}
{'title': '『国风/古风电音』人声唱曲（非纯音乐）', 'song_url': 'https://music.163.com/playlist?id=2112390817', 'author': '叶千岚', 'author_home_page': 'https://music.163.com/playlist?id=2112390817', 'click': '56万'}
{'title': '林俊杰最全歌单（live除外）', 'song_url': 'https://music.163.com/playlist?id=2578458468', 'author': '可可呐-', 'author_home_page': 'https://music.163.com/playlist?id=2578458468', 'click': '62万'}
{'title': '“说唱良药，初心织金”', 'song_url': 'https://music.163.com/playlist?id=2438605766', 'author': 'JAC江淮修理工', 'author_home_page': 'https://music.163.com/playlist?id=2438605766', 'click': '54万'}
{'title': '『 rap 』中文丧', 'song_url': 'https://music.163.com/playlist?id=2617467453', 'author': 'LYX_A', 'author_home_page': 'https://music.163.com/playlist?id=2617467453', 'click': '49万'}
{'title': '【朱一龙应援曲收录】拨云见日，未来可期', 'song_url': 'https://music.163.com/playlist?id=2332255396', 'author': '居老师的小甜甜', 'author_home_page': 'https://music.163.com/playlist?id=2332255396', 'click': '47万'}
{'title': 'Justin黄明昊跳过唱过和推荐过的歌（持更）', 'song_url': 'https://music.163.com/playlist?id=2301236887', 'author': '聪明的果子7', 'author_home_page': 'https://music.163.com/playlist?id=2301236887', 'click': '47万'}
{'title': '林俊杰圣所2.0世界巡回演唱会歌单', 'song_url': 'https://music.163.com/playlist?id=2596158789', 'author': 'Wait-Monster', 'author_home_page': 'https://music.163.com/playlist?id=2596158789', 'click': '46万'}
{'title': '精选\xa0|\xa0小众音乐中的现代诗', 'song_url': 'https://music.163.com/playlist?id=2516114667', 'author': '岛与陆_张良成', 'author_home_page': 'https://music.163.com/playlist?id=2516114667', 'click': '44万'}
{'title': '萝莉音 中文 软妹 萌音 小清新', 'song_url': 'https://music.163.com/playlist?id=2270734304', 'author': '联就是萌萌哒', 'author_home_page': 'https://music.163.com/playlist?id=2270734304', 'click': '43万'}
{'title': '云云众声—郑云龙×阿云嘎', 'song_url': 'https://music.163.com/playlist?id=2512567020', 'author': '小楱祐', 'author_home_page': 'https://music.163.com/playlist?id=2512567020', 'click': '41万'}
{'title': '耽美小说同人曲〖priest，淮上，西子绪……', 'song_url': 'https://music.163.com/playlist?id=2339506836', 'author': '肆嵘', 'author_home_page': 'https://music.163.com/playlist?id=2339506836', 'click': '41万'}
{'title': '❤有一种嘻哈风格叫安全着陆❤', 'song_url': 'https://music.163.com/playlist?id=2256067536', 'author': '卖山药的小姑娘', 'author_home_page': 'https://music.163.com/playlist?id=2256067536', 'click': '39万'}
{'title': '丧丧就好..', 'song_url': 'https://music.163.com/playlist?id=2411114467', 'author': '盛开的红花在各个角落', 'author_home_page': 'https://music.163.com/playlist?id=2411114467', 'click': '77万'}
{'title': 'TA们的歌经典难忘', 'song_url': 'https://music.163.com/playlist?id=2313588478', 'author': 'LoveRadio1037', 'author_home_page': 'https://music.163.com/playlist?id=2313588478', 'click': '76万'}
{'title': '破镜重圆只会是重蹈覆辙', 'song_url': 'https://music.163.com/playlist?id=2149007695', 'author': '我仍然很差劲啊', 'author_home_page': 'https://music.163.com/playlist?id=2149007695', 'click': '75万'}
{'title': '精选（顶级DJ车载劲爆舞曲）-持续更新', 'song_url': 'https://music.163.com/playlist?id=2459460871', 'author': '凉何丶', 'author_home_page': 'https://music.163.com/playlist?id=2459460871', 'click': '73万'}
{'title': '酷到没盆友（说唱）', 'song_url': 'https://music.163.com/playlist?id=2357570314', 'author': '女污大大i', 'author_home_page': 'https://music.163.com/playlist?id=2357570314', 'click': '68万'}
{'title': '乐华七子NEXT歌曲', 'song_url': 'https://music.163.com/playlist?id=2176607344', 'author': '崔小胖1706', 'author_home_page': 'https://music.163.com/playlist?id=2176607344', 'click': '67万'}
{'title': '一首林宥嘉一首苏打绿', 'song_url': 'https://music.163.com/playlist?id=2121683105', 'author': '天天想你Cc', 'author_home_page': 'https://music.163.com/playlist?id=2121683105', 'click': '65万'}
{'title': '『男女双声道&耳机控』找见第二个世界…', 'song_url': 'https://music.163.com/playlist?id=2474161703', 'author': '不正经的世界', 'author_home_page': 'https://music.163.com/playlist?id=2474161703', 'click': '63万'}
{'title': '说唱 别急甜甜的恋爱马上就轮到你了哦', 'song_url': 'https://music.163.com/playlist?id=2303788974', 'author': '_____crush______', 'author_home_page': 'https://music.163.com/playlist?id=2303788974', 'click': '60万'}
{'title': '『国漫』不跳op!不跳ed!｜国漫原声合辑', 'song_url': 'https://music.163.com/playlist?id=2202158393', 'author': '酒间半夏', 'author_home_page': 'https://music.163.com/playlist?id=2202158393', 'click': '60万'}
{'title': '「古风控」那缕传世的轻烟薄雾', 'song_url': 'https://music.163.com/playlist?id=2456265947', 'author': '画船吹风听雨眠', 'author_home_page': 'https://music.163.com/playlist?id=2456265947', 'click': '59万'}
{'title': '万人大合唱泪目时刻❤', 'song_url': 'https://music.163.com/playlist?id=2306874028', 'author': '是佳-1987', 'author_home_page': 'https://music.163.com/playlist?id=2306874028', 'click': '60万'}
{'title': '耳帝2018年度50首华语歌曲推荐', 'song_url': 'https://music.163.com/playlist?id=2565068736', 'author': '宇宙电报机', 'author_home_page': 'https://music.163.com/playlist?id=2565068736', 'click': '57万'}
{'title': '『国风/古风电音』人声唱曲（非纯音乐）', 'song_url': 'https://music.163.com/playlist?id=2112390817', 'author': '叶千岚', 'author_home_page': 'https://music.163.com/playlist?id=2112390817', 'click': '56万'}
{'title': '林俊杰最全歌单（live除外）', 'song_url': 'https://music.163.com/playlist?id=2578458468', 'author': '可可呐-', 'author_home_page': 'https://music.163.com/playlist?id=2578458468', 'click': '62万'}
{'title': '“说唱良药，初心织金”', 'song_url': 'https://music.163.com/playlist?id=2438605766', 'author': 'JAC江淮修理工', 'author_home_page': 'https://music.163.com/playlist?id=2438605766', 'click': '54万'}
{'title': '『 rap 』中文丧', 'song_url': 'https://music.163.com/playlist?id=2617467453', 'author': 'LYX_A', 'author_home_page': 'https://music.163.com/playlist?id=2617467453', 'click': '49万'}
{'title': '【朱一龙应援曲收录】拨云见日，未来可期', 'song_url': 'https://music.163.com/playlist?id=2332255396', 'author': '居老师的小甜甜', 'author_home_page': 'https://music.163.com/playlist?id=2332255396', 'click': '47万'}
{'title': 'Justin黄明昊跳过唱过和推荐过的歌（持更）', 'song_url': 'https://music.163.com/playlist?id=2301236887', 'author': '聪明的果子7', 'author_home_page': 'https://music.163.com/playlist?id=2301236887', 'click': '47万'}
{'title': '林俊杰圣所2.0世界巡回演唱会歌单', 'song_url': 'https://music.163.com/playlist?id=2596158789', 'author': 'Wait-Monster', 'author_home_page': 'https://music.163.com/playlist?id=2596158789', 'click': '46万'}
{'title': '精选\xa0|\xa0小众音乐中的现代诗', 'song_url': 'https://music.163.com/playlist?id=2516114667', 'author': '岛与陆_张良成', 'author_home_page': 'https://music.163.com/playlist?id=2516114667', 'click': '44万'}
{'title': '萝莉音 中文 软妹 萌音 小清新', 'song_url': 'https://music.163.com/playlist?id=2270734304', 'author': '联就是萌萌哒', 'author_home_page': 'https://music.163.com/playlist?id=2270734304', 'click': '43万'}
{'title': '云云众声—郑云龙×阿云嘎', 'song_url': 'https://music.163.com/playlist?id=2512567020', 'author': '小楱祐', 'author_home_page': 'https://music.163.com/playlist?id=2512567020', 'click': '41万'}
{'title': '耽美小说同人曲〖priest，淮上，西子绪……', 'song_url': 'https://music.163.com/playlist?id=2339506836', 'author': '肆嵘', 'author_home_page': 'https://music.163.com/playlist?id=2339506836', 'click': '41万'}
{'title': '❤有一种嘻哈风格叫安全着陆❤', 'song_url': 'https://music.163.com/playlist?id=2256067536', 'author': '卖山药的小姑娘', 'author_home_page': 'https://music.163.com/playlist?id=2256067536', 'click': '39万'}
{'title': '正太音&少年音‖你温柔的就像融化的奶油糖', 'song_url': 'https://music.163.com/playlist?id=2306356363', 'author': '霁枍', 'author_home_page': 'https://music.163.com/playlist?id=2306356363', 'click': '30万'}
{'title': '丧丧就好..', 'song_url': 'https://music.163.com/playlist?id=2411114467', 'author': '盛开的红花在各个角落', 'author_home_page': 'https://music.163.com/playlist?id=2411114467', 'click': '77万'}
{'title': 'TA们的歌经典难忘', 'song_url': 'https://music.163.com/playlist?id=2313588478', 'author': 'LoveRadio1037', 'author_home_page': 'https://music.163.com/playlist?id=2313588478', 'click': '76万'}
{'title': '破镜重圆只会是重蹈覆辙', 'song_url': 'https://music.163.com/playlist?id=2149007695', 'author': '我仍然很差劲啊', 'author_home_page': 'https://music.163.com/playlist?id=2149007695', 'click': '75万'}
{'title': '精选（顶级DJ车载劲爆舞曲）-持续更新', 'song_url': 'https://music.163.com/playlist?id=2459460871', 'author': '凉何丶', 'author_home_page': 'https://music.163.com/playlist?id=2459460871', 'click': '73万'}
{'title': '酷到没盆友（说唱）', 'song_url': 'https://music.163.com/playlist?id=2357570314', 'author': '女污大大i', 'author_home_page': 'https://music.163.com/playlist?id=2357570314', 'click': '68万'}
{'title': '乐华七子NEXT歌曲', 'song_url': 'https://music.163.com/playlist?id=2176607344', 'author': '崔小胖1706', 'author_home_page': 'https://music.163.com/playlist?id=2176607344', 'click': '67万'}
{'title': '一首林宥嘉一首苏打绿', 'song_url': 'https://music.163.com/playlist?id=2121683105', 'author': '天天想你Cc', 'author_home_page': 'https://music.163.com/playlist?id=2121683105', 'click': '65万'}
{'title': '『男女双声道&耳机控』找见第二个世界…', 'song_url': 'https://music.163.com/playlist?id=2474161703', 'author': '不正经的世界', 'author_home_page': 'https://music.163.com/playlist?id=2474161703', 'click': '63万'}
